filename,label,__hash__
Image_3755.jpg,Benign,d3b5847cd26ab15033d1f3cfd343e81a
Image_5189.jpg,Benign,b2a843116af4a267ce64c54dfa38f2de
Image_1263.jpg,Malignant,adcf2640a42134e7a037ee54a8b71cbd
Image_3304.jpg,Benign,2e2634c505e5fce1895972c957ab4f68
Image_2553.jpg,Malignant,a6186be4af95d953e7e7935c9fbbdca4
Image_3457.jpg,Malignant,8ab578ef6d46559b2a96108c664dd622
Image_4886.jpg,Malignant,3710d0ea5a7eb7b083a1654442510cd1
Image_1688.jpg,Malignant,fdfd99507ce613fc6ea42f961258521f
Image_5442.jpg,Malignant,173aa669c33ce7a4bf73995f131eb079
Image_5218.jpg,Benign,ba78d350daadf77076a4abbe3f096321
Image_4627.jpg,Malignant,9178fc2bb0a7274e30125d741e1fed63
Image_2832.jpg,Malignant,0f5910fcb03df4f4735d2799695b744c
Image_2073.jpg,Benign,515ca1e27de8f8bb2fef41feec6aa5af
Image_2669.jpg,Benign,276d8af1827027482dbc30c105094c03
Image_1051.jpg,Benign,4d317549b05ee96eaa4924c3d0cfb541
Image_140.jpg,Malignant,0ba168ab94c2abaa365d8a09bc0e0857
Image_2830.jpg,Malignant,eb4ae4cec42a860b9bf5fc77837c435f
Image_2375.jpg,Benign,f918b402d168c7a260a19bb568964028
Image_4667.jpg,Malignant,2c2c9aa0a8158cb5a3a70e180791a147
Image_296.jpg,Benign,c815a7c687e46f3c7036d235f552175a
Image_3190.jpg,Malignant,0479a7e0722efa219a40a4997ffd0a9a
Image_4339.jpg,Malignant,592e32b3cf6df9f1943c6c8b711542a9
Image_160.jpg,Malignant,96228e229dbfe133dbf8c7e246c7223b
Image_2019.jpg,Malignant,ba644c2d576b251bddbce4988ba34fd5
Image_5168.jpg,Benign,d6fc12b3a8975fd16446b38370dd17a2
Image_4907.jpg,Malignant,c60ce1a870719b73d085d441474e79f8
Image_3216.jpg,Malignant,5241c247f6e29e216022207da3c8b173
Image_861.jpg,Benign,8478e1f6533cfa4aaa34bac37fb53fd7
Image_129.jpg,Benign,411869722ad0cb22f59a1ffc51c1281f
Image_1608.jpg,Benign,49837a93e41d16b3edaac91ad1a6a9d2
Image_5141.jpg,Benign,162bf01269aa3c0dad34c5eb0ce643a1
Image_578.jpg,Malignant,2d3d96d2bb775b9b2d3a8d27a5bca800
Image_2601.jpg,Malignant,e922e90283adabec8632d99b6838c6f5
Image_615.jpg,Malignant,452762f506c4b7e455480a421bc6adcb
Image_1947.jpg,Benign,85eb56312d6eb696ebedf3c0a823601c
Image_2429.jpg,Benign,5718cae1e47d97c2b9284c006bc07216
Image_4584.jpg,Malignant,4388f5fb7dd6114261ac14310712b0d7
Image_215.jpg,Malignant,293a6010a3979581262c9b588ab16856
Image_843.jpg,Malignant,99895a110d867667a71d1b49b229761c
Image_3209.jpg,Malignant,d3f5c175d0e4e0e935598033241a452c
Image_2844.jpg,Benign,cc8c0a42bcc9b4c150ebe7041e4033ad
Image_2986.jpg,Benign,cb3957f6e7a4945aea797fa86d7b1c58
Image_1129.jpg,Benign,4046fff26839b9f73fb4fa642d3ac26e
Image_3844.jpg,Benign,27a66faa38867b056987e8625b54164d
Image_51.jpg,Malignant,1e50c903b480ef2096d038c10d2834fa
Image_2937.jpg,Benign,58070e3cfca25d78faa3aef60be01f5f
Image_1666.jpg,Malignant,1d3c648764a446eeb851e2788baa66fc
Image_5127.jpg,Malignant,995b587aad2d5b0598d004e2627ecf9e
Image_1665.jpg,Malignant,f8672f36becfb47759d03e2582c191cf
Image_99.jpg,Malignant,d20dab6388e643c2da6d625bcc9f1132
Image_4715.jpg,Malignant,8b20768d4ee4783259c2b95dcde2d624
Image_2503.jpg,Malignant,50fcfd7acd93e84291d156243c7f0808
Image_2778.jpg,Malignant,b4e896c41126f7f3bb09a7ff1c65f431
Image_647.jpg,Malignant,a02aa55e0802c78369d4a81521199824
Image_2696.jpg,Malignant,52ad0423124fa5f933c0f657266cc751
Image_4056.jpg,Malignant,6c2dbc771459002e96739aee46b25a33
Image_4975.jpg,Malignant,147e2f25d007dfef65a520fa22339b09
Image_2275.jpg,Benign,06d8b658e9d3b59825bbad2ab04346c0
Image_3015.jpg,Malignant,68a4bec4d4fa2539bf5f5585f2bdefc2
Image_4485.jpg,Malignant,167d03a48f23a5082dd68ee42075e971
Image_4106.jpg,Malignant,633be53e565281a8f63028fed4055ba6
Image_762.jpg,Malignant,780e9cf5fcbeb3d08835640982d8e93f
Image_241.jpg,Malignant,2a7d9e8038a818289e82fa68de210dce
Image_5391.jpg,Malignant,66bd358038a5fcb89e874d05fe73d5d3
Image_5182.jpg,Benign,88b147f1bd5f4a7239188ff4f9d77b34
Image_611.jpg,Benign,1711c24092fd1c54247ef898771e8aae
Image_1453.jpg,Benign,06bcb66bea47d4cd42a65e317e095536
Image_5165.jpg,Malignant,157f62df49cc7507188dbde2cfea17b4
Image_5451.jpg,Benign,a09357f46699ceafc699e47720dcb167
Image_2695.jpg,Benign,cabcf1ad88325bfcf5abdf237a438bb3
Image_89.jpg,Benign,fc68b4f7eb109d4d2d56f09950427131
Image_1234.jpg,Malignant,754bc147cd321cc7ce24f2ffe988a8d7
Image_5019.jpg,Malignant,214123eddc0a0e2c6671678b31b95638
Image_2380.jpg,Benign,487918f1c111879ff00a8c6ae6c073d4
Image_2469.jpg,Benign,ffc66d94ded487f50147332bc0a03997
Image_512.jpg,Malignant,b8628b86530a00931620fbc4549b43b7
Image_5096.jpg,Malignant,95e32e0b778a50ab09d2b5ab05bc9907
Image_1001.jpg,Malignant,686f473e2fb3ac93184d7f19200129a6
Image_849.jpg,Benign,6733fffb57b9a2578d906cf7578a2685
Image_5677.jpg,Benign,2838fee5127c7799d00b0b88d4234cbb
Image_86.jpg,Malignant,3e47723322adb063c0001bab87706420
Image_3432.jpg,Benign,16787faf7cbb4ef4fc83d210011df9a6
Image_482.jpg,Malignant,08ba88de7acc79abcee8cf8086a38614
Image_2184.jpg,Malignant,2d6c57844acea0b6b07c563252613dc7
Image_4615.jpg,Benign,932638f224f67bea795ec1f684676059
Image_2758.jpg,Malignant,9e6b180e8369a8e33af0ee7546b31947
Image_1921.jpg,Malignant,3295ac05d61a92ec009f3633e203dc79
Image_1873.jpg,Malignant,b22a350c1aa912015331bd326ae61136
Image_5300.jpg,Malignant,b7dd2f522392a266a4d50e5765dde7c6
Image_2270.jpg,Malignant,f54abf83b844ab5f872ec257be55618b
Image_2646.jpg,Malignant,1c21fc7c34866d81c754d0fb44fcf64a
Image_42.jpg,Malignant,6a7867c85dcea6ce42972311d0a5817b
Image_3610.jpg,Malignant,ae6a1a480aea40a295a667b4156e14a2
Image_5465.jpg,Malignant,f7cb4c37fe53cda26c60198e2fc460e0
Image_2859.jpg,Malignant,d6cc779e23f200d3d1397b8829cbb1d7
Image_4496.jpg,Malignant,8802a79a214482326121033f2ea50824
Image_1274.jpg,Malignant,89b662a911144ad0c3899332ee140a63
Image_2384.jpg,Benign,0f140a29d33d1144dc48c73015424e3e
Image_1114.jpg,Malignant,69c982c2bea498ac3b523c0f6c136e9b
Image_332.jpg,Malignant,b44c3dbe50de27d9bb8e8490233743e8
Image_210.jpg,Malignant,1798b5b300a178bbf9353c768e69634e
Image_1002.jpg,Benign,50e81a1a3dd3a1e5a9b363b7fc142e8e
Image_2223.jpg,Malignant,73d43cd5f40f603074fd30fd02d65fc2
Image_1308.jpg,Malignant,5e0af67f53d38562811c0cfb9a2965de
Image_4555.jpg,Benign,0bdc58a74f29610183807849184d24f7
Image_2611.jpg,Malignant,59ef84d861e14b2a15a4461556815df6
Image_1963.jpg,Benign,2cf7beb3bb34c0e89a993cc2aaee6491
Image_3467.jpg,Malignant,0d99e3f73957c2820c0040e96d8f3222
Image_384.jpg,Benign,75f9b8d647e53f79d3e26daedfd30cce
Image_4617.jpg,Malignant,24f315f3a694561d2d1ab27c6b3c67cf
Image_4068.jpg,Benign,cb6887ccf6a7680442256c4444ed6b82
Image_780.jpg,Malignant,fd149febbafd76ccd33b765d0ee1298d
Image_1278.jpg,Malignant,bdbbffcc62e5420f947ad7fb1b46f32c
Image_5520.jpg,Malignant,2d81e9585bf5204ee975c0d381e57b74
Image_1532.jpg,Malignant,65b30ef8215b9f3493ddc2ccb8be8ce0
Image_2550.jpg,Malignant,b2441ee9a65bcd750f101d1f8ae5cdd0
Image_3285.jpg,Malignant,4f9a926144f10642ca1d348648eff1c8
Image_3314.jpg,Benign,e4a7840541677101886944a363b5bf65
Image_763.jpg,Benign,e038895689451d0c5431b1f7b04ca1ca
Image_3718.jpg,Malignant,1b230047554069a33a7cd84e5a495a81
Image_793.jpg,Benign,ff52bba338016767874de3758bdf63b6
Image_1663.jpg,Benign,b201f5ed7915ec4f77c4b43f9ae9fcd7
Image_2790.jpg,Benign,84c855ba7bdece57a6488c7de1cefa31
Image_1807.jpg,Malignant,8f1b7d3b60accd96eaa4c79e25351e95
Image_700.jpg,Malignant,1f07a0dcfc7ef9a86054ae5fd052503b
Image_739.jpg,Malignant,f96f22f0c43b156fcc07a5b908cabe73
Image_2729.jpg,Malignant,6ca3d2dba287975dd5df48b0186d1cf4
Image_3395.jpg,Benign,8341ff5959822ca0f749d6d73de63727
Image_985.jpg,Malignant,fd07729295ff4bcc3cebffcb7b5f46c4
Image_4644.jpg,Malignant,585405fbd1a2546a61ff8960ee37587f
Image_2084.jpg,Malignant,9d2e48d9f2ffebdf6614e9e03b3c4517
Image_771.jpg,Malignant,8ba5ffe75fd77672bdd65dd0822c1a24
Image_3768.jpg,Malignant,aaf2c179c041b5e6ed37eef7782e09dd
Image_1383.jpg,Malignant,ee6444a2ee7909614cd304a01711d038
Image_1356.jpg,Malignant,4af8b1683aec5ef5a33e0f112d479c6c
Image_5132.jpg,Malignant,00485e13aa5a7168319887433fc0baab
Image_1162.jpg,Benign,19544893c2339763333227598664d5ac
Image_5519.jpg,Benign,d63f6cc5236fdd851196f4e10b96b678
Image_2721.jpg,Benign,5f647d71f7128ded554a51faa73827e2
Image_3877.jpg,Malignant,8b3ef9f9d67b644a605399725e3d1f70
Image_3578.jpg,Malignant,0439380db2bc28b3a2757baeb0004067
Image_1874.jpg,Benign,39014510d8de6b84c3b8e76415ba53df
Image_3549.jpg,Malignant,0a128f47c2e3ff898f704fe77d8d1374
Image_1753.jpg,Malignant,41a7d27acd187208b70fb24437708514
Image_128.jpg,Benign,fe811785f515df2126aa20d35a0b7964
Image_450.jpg,Benign,bb2c5b3b62200ef436c522101338a697
Image_1391.jpg,Malignant,6d569b81ece434204737eb01cf66a1c9
Image_1675.jpg,Malignant,7f1c8e7610f5fe10c969f802d1b7de18
Image_5094.jpg,Malignant,267848904669bc38cd7ed025265355a9
Image_2242.jpg,Malignant,690cd670b4de67df75cf6b1fa1b66d51
Image_1227.jpg,Malignant,086fa706336a6eed0246402e1ea9615d
Image_5073.jpg,Malignant,22f01f3306785562db76056d224a3646
Image_3135.jpg,Malignant,4ed76e8ad895450a6cdcc707945a298f
Image_657.jpg,Malignant,759eaa09f675525a9d6ad0474b8fb83c
Image_1315.jpg,Malignant,442bf368861714012e22a0188c105c60
Image_3228.jpg,Benign,b99621775747ccf64e7df3eb74d68598
Image_216.jpg,Malignant,14a103a63fc7ded56191fed668e3b57e
Image_4098.jpg,Benign,82779607191d3630c50215bf2a2d883f
Image_3769.jpg,Malignant,69e16e0fe40787f0d7ce954ee9c7f0da
Image_992.jpg,Malignant,9bb511da36bd1408b9c344233883f1ce
Image_2509.jpg,Benign,ad49a732f55cc05c0baa99fdeeaf7115
Image_4532.jpg,Malignant,665f39a998b0bd02ace976b49ee48402
Image_4727.jpg,Malignant,f1a456a8c57e426a892428f2ee4c17ab
Image_1370.jpg,Malignant,99a7f61aa7ece3a5060a6d47c9c77472
Image_351.jpg,Malignant,e5e9fa0515a286dac0a1941916cc081e
Image_4417.jpg,Benign,f1bb40816a6e04832d99cc8c8d4974f6
Image_1042.jpg,Malignant,a14e566da599deed79747e38e0146720
Image_1435.jpg,Malignant,bacce063487f7f64891fa742d0e592e7
Image_4885.jpg,Benign,f9f8d9840747a6f02a3ab245548b3a04
Image_5531.jpg,Malignant,994d50ee7e1616c627ece675b1601e08
Image_1852.jpg,Malignant,77e947497d402300ab888154e0b8781d
Image_1076.jpg,Benign,883b0400ebf2f417af28dc1e6da08711
Image_4095.jpg,Benign,2cd63f9cd61ada9b03a3e4f7eaa0da9f
Image_906.jpg,Malignant,7d5fcdbb4e0bcf45ab6b2c7676071822
Image_5179.jpg,Malignant,20f06fa4ef05787e51c16dc7e8d5fc83
Image_4992.jpg,Malignant,4d70424e24994191cf72b08c7b44a097
Image_1723.jpg,Malignant,87063acb4d070d3cc88a0a5057ee2c58
Image_1710.jpg,Benign,bf8ed84e14b1c962d21b7a702c6e6bed
Image_5461.jpg,Benign,5f5f91dc82c9cf97d4b58eb889257c81
Image_4330.jpg,Malignant,eaa0f887db04691dabb731239420524b
Image_2392.jpg,Benign,98c4c07d44e0e2613ef562196c74ddee
Image_2904.jpg,Malignant,b96ddc40b7ff7e85560f184ecd11700a
Image_2614.jpg,Malignant,12588437a7865bf30a3cf1980d8e68e9
Image_3722.jpg,Benign,84b44c4ff12522ee689a11b913dcbeac
Image_1327.jpg,Malignant,2fdf189ae5ba62dc38b6b7989f6cbe26
Image_5261.jpg,Benign,6b9ee6c141ea176b8969b202c374f56d
Image_1825.jpg,Malignant,f276a3aee66260aa592bef00a43759d6
Image_2583.jpg,Malignant,628029eafbac5442d53ffb9c5a86b6a3
Image_4472.jpg,Benign,447faa590b348a4bc4722412c932b3d0
Image_2072.jpg,Malignant,f8025107a484c9db271b128469dcfe92
Image_1169.jpg,Benign,39d4c0dfc8f6207c6b112464188f1f8d
Image_4054.jpg,Benign,20bbb549eb17b66207a28eab9d2a4bac
Image_1024.jpg,Malignant,dcc552a15f36e5041b193d374cd03ad0
Image_3045.jpg,Malignant,5407a1e400ae90c4a68b94f0ee035dbc
Image_1969.jpg,Malignant,e9281ed83494efc246b10e2216a7bc08
Image_5219.jpg,Benign,8f77db50061257cc7c2b957490f9b349
Image_2604.jpg,Malignant,fae8d91683ec2b87eab3010600b127d7
Image_2841.jpg,Malignant,10eb8070cfd0e7ed75b8eead0664f01e
Image_745.jpg,Benign,ed27a7eb05ba48ffa8729db739e995f2
Image_3565.jpg,Malignant,6b2e02b3da44915885855b5ce301413f
Image_874.jpg,Malignant,644652eec92d6b8d5aea6d6df4fdbaf9
Image_3309.jpg,Malignant,070e446f88daab790acecf3c38a4b7a0
Image_890.jpg,Benign,f9d71337d51a18ed96726fce4d78a377
Image_5697.jpg,Malignant,627698b2cad15e3be0c60e4ca3a7cb6f
Image_1637.jpg,Benign,f19ad2b8d504c89853546458bf704f10
Image_4341.jpg,Malignant,fb7b53d58859c2e1c186c94f074d18a4
Image_679.jpg,Benign,226abea7e898a073a589e9db8d2639ab
Image_4090.jpg,Malignant,08ee891b1dfa66deac60a9d7df1c084f
Image_4069.jpg,Benign,cf9418da9e8c4e3cb1528779250d3ef1
Image_3825.jpg,Malignant,ddfae072d287d531153c5453fac49136
Image_2465.jpg,Malignant,e000cd4f03bf58d7c8b1745ad1a3856f
Image_708.jpg,Malignant,a48137603227d41e10c5ea51d62bbce3
Image_599.jpg,Benign,1877c1ddb4a1e40f5a67b2b3806b3819
Image_3521.jpg,Benign,d3102417c43a135f2124fa565bf9c4a9
Image_5521.jpg,Malignant,26aa2a7a359fd3e3e3f72a3f7ef5afba
Image_3318.jpg,Malignant,85ac5e12834f69310493f9ec8f73f13d
Image_5463.jpg,Benign,0f870151500e5809efaab7d6f0d51bc1
Image_5152.jpg,Benign,810e791223a7ec42168034055a886c6a
Image_421.jpg,Benign,4774914cc82e24a39fcf7fcb32dd4d1b
Image_1651.jpg,Malignant,cc18f454b8e6618f9f02eb290a6848de
Image_5427.jpg,Malignant,aee46e1d628c83279c3db2b10fea4576
Image_1774.jpg,Malignant,999c117986876fcfe272fdd9bf4088b6
Image_2626.jpg,Benign,ea6706a7f0ede139f36273a7f1bc4f2c
Image_2287.jpg,Malignant,e5e59a48977b01807bece65aedbde9da
Image_5035.jpg,Benign,5fc6707afbfae386c2649620dc6f4ad0
Image_4995.jpg,Malignant,141ec5ebe41f3d9ce0eea2cba3e85515
Image_3420.jpg,Malignant,a140fdef9ebab29fa677c0a8cefc5083
Image_3073.jpg,Malignant,d8a1a96fe3b4386b388dba9c3387db7e
Image_5485.jpg,Malignant,960d1b6bd6a2c8447735fb9166a6ae0c
Image_3544.jpg,Malignant,8c35b0c281da6e8d3a2a60811f8a045f
Image_3088.jpg,Benign,943c53cd22dd101433c6af3969ced315
Image_563.jpg,Malignant,914b5b73a0f744c3dcd6f14b9257c8b8
Image_2763.jpg,Malignant,5d06e13598ee74b942f33157e185bdd4
Image_802.jpg,Benign,4433d05b88cb7fbc48df887b4a7b444c
Image_2401.jpg,Benign,b7a3a77237d502f6b76cd68c2c01aea4
Image_126.jpg,Benign,b5010f692eb5e912eb5e8fc2884fd746
Image_5546.jpg,Malignant,9cd090b98dad376e2ce8d4a3af22cba3
Image_2026.jpg,Malignant,b2464ba92eb72e6003702011a9944462
Image_4632.jpg,Malignant,c0061e442e0c3053c9d431710c35fbfc
Image_1396.jpg,Malignant,795eb6e1015b944377e68b0429045d92
Image_2525.jpg,Benign,f61b6d6ddb49bdeb003ca55f9dedfd0d
Image_5175.jpg,Malignant,3d9f07802bc4572230d785c699ac485a
Image_5018.jpg,Malignant,0c4620084c4a9fc788f15851e3e285e3
Image_2048.jpg,Benign,ce94db3d6d489acf7e9afaa0c006dc45
Image_4441.jpg,Malignant,9c4be8f239618e28d0c151717d850b43
Image_505.jpg,Malignant,efb7d9e4b4efdbf28367cd4e5b6a4c91
Image_630.jpg,Benign,8f21f2d8003851647a047e2ddfc9c8fc
Image_151.jpg,Malignant,a332008129d7f358ad9f913bcd2dd131
Image_1027.jpg,Malignant,955cb6de295a79858f5d75b6a1603a95
Image_1440.jpg,Malignant,9206ee4076b54b319ae5c9bf03523ee4
Image_2597.jpg,Malignant,af2b3fddfb8e8e324a81b9c9bda9a714
Image_1451.jpg,Malignant,7725f190e4115a9823637622fcdbc778
Image_2122.jpg,Malignant,50c9d868233e20ef4570be85b309ebe8
Image_4874.jpg,Benign,38fa5bcda46ed239b227693dbf6b6feb
Image_4011.jpg,Malignant,55b01861a8037ee916f97788dcd10ab0
Image_322.jpg,Malignant,12cbf8b5630439fccb261cd919429514
Image_4869.jpg,Malignant,f7a0cc2fb84335e23912ed61a0efcaed
Image_3130.jpg,Benign,497f68cfa966692aac15dd7d6c5a71f6
Image_4556.jpg,Malignant,ef66b8fbcb64ff3b8539a323e427a2f9
Image_935.jpg,Malignant,f6a57825f7a1a89be2d3619557ba3083
Image_939.jpg,Malignant,6272a03c0b78a5af8b71358832b48b81
Image_1757.jpg,Malignant,2fc02a543829f3b8e4d9839c527e5577
Image_5198.jpg,Malignant,616f11f5300929abd715c8a5067ccaf4
Image_2402.jpg,Benign,be176c2fe7732d70646c8cfabecf97c3
Image_1935.jpg,Benign,454e06980712da2da19d51fb84e2edda
Image_1603.jpg,Malignant,704f1a2e287febb0cfaf094f8b66da71
Image_1865.jpg,Malignant,af594fcb62ac2f06c76cd185a0c9e351
Image_2372.jpg,Malignant,90bba81bb4d2c15e0a784791cf3116ea
Image_1441.jpg,Malignant,97c1c700e296e1128c473e9687dc90fc
Image_388.jpg,Benign,102c82b0a81fa3685a63fa4c2f69a970
Image_3371.jpg,Malignant,ce1eacf3f4c1417321c44ac0161d294f
Image_3938.jpg,Benign,0a23a4d52e5476f1ba849118c27a91d2
Image_41.jpg,Malignant,11c47b018e05f208c83b56acf59a2855
Image_2238.jpg,Benign,d49317103dec25d7493a66732f4d911e
Image_3572.jpg,Malignant,6142a30c2db81fb044c37a6eb5977130
Image_168.jpg,Benign,de94cad9dcb9eaf69d16f2152b6eb5cc
Image_1502.jpg,Malignant,63fc4972364851916d713026c8988cb0
Image_1783.jpg,Malignant,a3acf458cf93bfee861b371a5501f9f9
Image_1622.jpg,Malignant,f157b3252d7ab58264ab6faa701cd386
Image_4590.jpg,Malignant,808d2ad6647439cf95c5b3b28287d79c
Image_1735.jpg,Benign,006b089927927657b4e521de38521ee0
Image_814.jpg,Benign,03d9f2e56086439ef1ad31e99fe270cc
Image_2422.jpg,Malignant,d378cdfbdc30ac7344ff4d5f98a2c702
Image_1221.jpg,Malignant,26ff151e726d0cc776f52e76eb878536
Image_1680.jpg,Benign,670ff99fc44bb1a6ade14353b4057011
Image_4331.jpg,Malignant,ac29c1bdeee4b9539931bac0f2e352e1
Image_2283.jpg,Malignant,c85f72362a22a2404164f69072a7d7a0
Image_952.jpg,Malignant,6dc4690313ece165474666b32096cde8
Image_1121.jpg,Benign,99475c345889405ecdcc1e8ef4b45601
Image_4055.jpg,Malignant,9dbfbdf72a7b9c15c17843c74fc08fdf
Image_4358.jpg,Malignant,9fd8c3d8810f73e6f2af5f7464025829
Image_4530.jpg,Malignant,4c0ffbdc6d580ffebd8314f81c9921a7
Image_260.jpg,Malignant,9ef6a2017086c51dd51fe19569f380c5
Image_5651.jpg,Malignant,27bdf1925c17d3467a16908952d52d1f
Image_2254.jpg,Malignant,e002e8f801f99395a8468d88e2af4c9f
Image_189.jpg,Malignant,3244f0eca111b549ac3d11f12aa528be
Image_4048.jpg,Malignant,e239073008f8374c6edf9061d257595b
Image_5685.jpg,Malignant,dc33172dd6254df955192e1fe939f874
Image_2210.jpg,Malignant,92a8777ba09bf1d92acfe6258b8f4504
Image_3080.jpg,Malignant,bf94d534ca68b52dbca9be45cc771d55
Image_1703.jpg,Malignant,8104a86c6df6593930c021331e043c67
Image_1659.jpg,Benign,fd596b410a1bd98f167336344d8b03d6
Image_5459.jpg,Benign,b77dfa0da10bc5f47014867ea69a0d53
Image_3906.jpg,Benign,9be5d3a36fff8bd4cba698e91e31d502
Image_4599.jpg,Benign,51781e91a6801c15e88940a107ff61ea
Image_3690.jpg,Benign,4d387fe0a308b8a435e08bd5806c6470
Image_2704.jpg,Malignant,7ef88d58fbeefd029d82f7b4d86b9eb5
Image_583.jpg,Benign,399ce5665a871a9b080d369d6906fe8b
Image_2494.jpg,Malignant,fdece434ed23b543f71884d0640d9fb8
Image_5637.jpg,Benign,c31676486a7fa419ae9711f88fa7e137
Image_5421.jpg,Malignant,20b31302fce764e5ad65eb9dadd11ea1
Image_3207.jpg,Benign,a7caf9d1a1eb0a4b3e6d28f39b8874b6
Image_2684.jpg,Malignant,34f29af6df9d9d3269f8ab9d18834966
Image_581.jpg,Malignant,191b630272c1a1cabb80a692271b39f1
Image_2599.jpg,Benign,b8c2903d6b6d1c2277f84e80223928de
Image_169.jpg,Benign,f0747ad0d2b0ec08f81a9206b9cbb290
Image_893.jpg,Malignant,314b5419171902f0f9f6d4f8892e5858
Image_3258.jpg,Malignant,1f12b0dc1c2c4f60a3acee4a6a62682f
Image_1400.jpg,Benign,5331cb85e4d27ed673bf77381f0d741c
Image_271.jpg,Malignant,c8dce6b8787e5d008e107187fb79d71d
Image_1924.jpg,Malignant,e6a2318219ba05e7c1d5461e969e7907
Image_291.jpg,Malignant,eabf5a406ffd0dcab7992b63c7781d84
Image_2869.jpg,Malignant,48b9e09e4feecf8fb96da0f8f77f7b0a
Image_1492.jpg,Malignant,904dc86b70fb7705f60ccdd1022fdfb9
Image_1452.jpg,Benign,e442d4cf4c0351d4c69aa5ecab7894eb
Image_2178.jpg,Malignant,71953ce4cbc5be348df7d0ecc4d0cdf6
Image_4837.jpg,Malignant,f22909e949d66c9f2c501ccb74f839aa
Image_2139.jpg,Malignant,93530a8e545a6ac1794fa373cb94f7d8
Image_3851.jpg,Malignant,4acd0d21046e3a52bd4f46ff3e4910ae
Image_4788.jpg,Malignant,01bf15f2d4cf85e4df162f809483203f
Image_1123.jpg,Malignant,5a65129ef4026cb459bb1e7873b2fa63
Image_198.jpg,Malignant,6b1ff1feefcf38e524534a7a8caed703
Image_3870.jpg,Malignant,dd76984105ca1eb1cce536c6d56608c0
Image_5385.jpg,Malignant,63634bc1edd8f234cfdb27d96a62647a
Image_3482.jpg,Benign,b4c0262df49a702e5d03323de7b55e6b
Image_17.jpg,Malignant,b6b53530635731e3eb2a0460370bca4a
Image_3594.jpg,Benign,2e68226995b654276c20a342a946f92a
Image_757.jpg,Malignant,9be7fab1100d4cda246f392f432b1dce
Image_848.jpg,Malignant,289538000b4b04be0b2ccdbdbc7781fd
Image_1784.jpg,Benign,2d219f5bbe3cb7f47fad9532d08f9a68
